"uid","plotID","subplotID","nestedSubplotID","nestedSubplotArea","variablesOther","percentCoverOther","cameraID","photoID","taxonID","identificationQualifier","percentCoverPlantSpecies","meanHeightPlantSpecies","measuredBy","recordedBy","remarks"
1973,"BART_003",32,4,,,,,,"CAREX",,0.50,18,"D01LEL27","D01NIH14",
1974,"BART_003",32,4,,,,,,"ACRU",,0.50,6,"D01LEL27","D01NIH14",
1975,"BART_003",32,4,,,,,,"ACPE",,0.50,8,"D01LEL27","D01NIH14",
1976,"BART_003",32,4,,,,,,"ARNU2",,1.00,13,"D01LEL27","D01NIH14",
1977,"BART_003",32,4,,,,,,"DRIN5","cf. species",0.50,4,"D01LEL27","D01NIH14",
1978,"BART_003",32,4,,,,,,,,0.50,3,"D01LEL27","D01NIH14","""Stubble Grass"""
1979,"BART_003",32,4,,,,,,"POTR2",,0.50,21,"D01LEL27","D01NIH14",
1980,,,,,,,,,,,,,,,
1981,"BART_004",40,1,1,"Soil",0.50,,,,,,,"D01CAB21","D01SNI12","QC: NO ERROR"
1982,"BART_004",40,1,1,"Wood",5.00,,,,,,,"D01CAB21","D01SNI12",
1983,"BART_004",40,1,1,"Litter",94.00,,,,,,,"D01CAB21","D01SNI12",
1984,"BART_004",40,1,1,"Lichen",0.50,,,,,,,"D01CAB21","D01SNI12",
1985,"BART_004",40,1,1,"Moss",0.50,,,,,,,"D01CAB21","D01SNI12",
1986,"BART_004",40,1,1,"Overstory",98.00,,,,,,,"D01CAB21","D01SNI12",
1987,"BART_004",40,1,1,,,"Phone 7","1503",,,,,"D01CAB21","D01SNI12",
1988,"BART_004",40,1,1,,,,,"ACPE",,0.50,6,"D01CAB21","D01SNI12",
1989,"BART_004",40,1,1,,,,,"ACRU",,0.50,5,"D01CAB21","D01SNI12",
1990,"BART_004",40,3,1,,,"Phone 7","1530",,,,,"D01CAB21","D01SNI12",
1991,"BART_004",40,3,1,"Soil",0.50,,,,,,,"D01CAB21","D01SNI12","QC: NO ERROR"
1992,"BART_004",40,3,1,"Wood",2.00,,,,,,,"D01CAB21","D01SNI12",
1993,"BART_004",40,3,1,"Litter",97.00,,,,,,,"D01CAB21","D01SNI12",
1994,"BART_004",40,3,1,"Lichen",0.50,,,,,,,"D01CAB21","D01SNI12",
1995,"BART_004",40,3,1,"Moss",0.50,,,,,,,"D01CAB21","D01SNI12",
1996,"BART_004",40,3,1,"Overstory",85.00,,,,,,,"D01CAB21","D01SNI12",
1997,"BART_004",40,3,1,,,,,"ACRU",,0.50,3,"D01CAB21","D01SNI12",
1998,"BART_004",40,3,1,,,,,"ACPE",,0.50,6,"D01CAB21","D01SNI12",
1999,"BART_004",40,3,1,,,,,"CYAC3",,0.50,5,"D01CAB21","D01SNI12",
2000,"BART_004",32,2,1,,,"Phone 8","1355",,,,,"D01LEL27","D01NIH14",
2001,"BART_004",32,2,1,"Soil",0.50,,,,,,,"D01LEL27","D01NIH14","QC: NO ERROR"
2002,"BART_004",32,2,1,"Wood",20.00,,,,,,,"D01LEL27","D01NIH14",
2003,"BART_004",32,2,1,"Litter",90.00,,,,,,,"D01LEL27","D01NIH14",
2004,"BART_004",32,2,1,"Lichen",0.50,,,,,,,"D01LEL27","D01NIH14",
2005,"BART_004",32,2,1,"Moss",3.00,,,,,,,"D01LEL27","D01NIH14",
2006,"BART_004",32,2,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01NIH14",
2007,"BART_004",32,2,1,"Overstory",93.00,,,,,,,"D01LEL27","D01NIH14",
2008,"BART_004",32,2,1,,,,,"ACPE",,0.50,4,"D01LEL27","D01NIH14",
2009,"BART_004",32,4,1,,,"Phone 8","1508",,,,,"D01LEL27","D01NIH14",
2010,"BART_004",32,4,1,"Wood",12.00,,,,,,,"D01LEL27","D01NIH14",
2011,"BART_004",32,4,1,"Litter",97.00,,,,,,,"D01LEL27","D01NIH14","QC: NO ERROR"
2012,"BART_004",32,4,1,"Lichen",0.50,,,,,,,"D01LEL27","D01NIH14",
2013,"BART_004",32,4,1,"Moss",1.00,,,,,,,"D01LEL27","D01NIH14",
2014,"BART_004",32,4,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01NIH14",
2015,"BART_004",32,4,1,"Overstory",60.00,,,,,,,"D01LEL27","D01NIH14",
2016,"BART_004",32,4,1,,,,,"FAGR",,15.00,41,"D01LEL27","D01NIH14",
2017,"BART_004",32,4,1,,,,,"ACPE",,0.50,5,"D01LEL27","D01NIH14",
2018,"BART_004",32,4,1,,,,,"ACRU",,0.50,5,"D01LEL27","D01NIH14",
2019,"BART_004",31,1,1,,,"Phone 8","1404",,,,,"D01LEL27","D01NIH14",
2020,"BART_004",31,1,1,"Soil",0.50,,,,,,,"D01LEL27","D01NIH14",
2021,"BART_004",31,1,1,"Wood",2.00,,,,,,,"D01LEL27","D01NIH14","QC: NO ERROR"
2022,"BART_004",31,1,1,"Litter",99.00,,,,,,,"D01LEL27","D01NIH14",
2023,"BART_004",31,1,1,"Lichen",0.50,,,,,,,"D01LEL27","D01NIH14",
2024,"BART_004",31,1,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01NIH14",
2025,"BART_004",31,1,1,"Overstory",95.00,,,,,,,"D01LEL27","D01NIH14",
2026,"BART_004",31,1,1,,,,,"FAGR",,0.50,999,"D01LEL27","D01NIH14","7m DBH tree"
2027,"BART_004",31,1,1,,,,,"FRPE",,0.50,7,"D01LEL27","D01NIH14",
2028,"BART_004",31,1,1,,,,,"ACPE",,0.50,4,"D01LEL27","D01NIH14",
2029,"BART_004",31,1,1,,,,,"ACRU",,0.50,4,"D01LEL27","D01NIH14",
2030,"BART_004",31,1,1,,,,,"FAGR",,0.50,14,"D01LEL27","D01NIH14","Seedling"
2031,"BART_004",31,4,1,,,"Phone 8","1424",,,,,"D01LEL27","D01NIH14","QC: NO ERROR"
2032,"BART_004",31,4,1,"Soil",0.50,,,,,,,"D01LEL27","D01NIH14",
2033,"BART_004",31,4,1,"Wood",40.00,,,,,,,"D01LEL27","D01NIH14",
2034,"BART_004",31,4,1,"Litter",65.00,,,,,,,"D01LEL27","D01NIH14",
2035,"BART_004",31,4,1,"Moss",3.00,,,,,,,"D01LEL27","D01NIH14",
2036,"BART_004",31,4,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01NIH14",
2037,"BART_004",31,4,1,"Overstory",60.00,,,,,,,"D01LEL27","D01NIH14",
2038,"BART_004",31,4,1,,,,,"FAGR",,1.00,11,"D01LEL27","D01NIH14",
2039,"BART_004",31,4,1,,,,,"ACPE",,0.50,4,"D01LEL27","D01NIH14",
2040,"BART_004",31,4,1,,,,,"PIRU","cf. species",0.50,3,"D01LEL27","D01NIH14",
2041,"BART_004",31,4,1,,,,,"UNK",,0.50,2,"D01LEL27","D01NIH14","unknown seedling; QC: NO ERROR"
2042,"BART_004",41,1,1,,,"Phone 8","1534",,,,,"D01LEL27","D01NIH14",
2043,"BART_004",41,1,1,"Soil",1.00,,,,,,,"D01LEL27","D01NIH14",
2044,"BART_004",41,1,1,"Wood",4.00,,,,,,,"D01LEL27","D01NIH14",
2045,"BART_004",41,1,1,"Litter",97.00,,,,,,,"D01LEL27","D01NIH14",
2046,"BART_004",41,1,1,"Moss",0.50,,,,,,,"D01LEL27","D01NIH14",
2047,"BART_004",41,1,1,"Other non-vascular",1.00,,,,,,,"D01LEL27","D01NIH14",
2048,"BART_004",41,1,1,"Overstory",95.00,,,,,,,"D01LEL27","D01NIH14",
2049,"BART_004",41,1,1,,,,,"TSCA",,2.00,14,"D01LEL27","D01NIH14",
2050,"BART_004",41,1,1,,,,,"FAGR",,15.00,46,"D01LEL27","D01NIH14",
2051,"BART_004",41,1,1,,,,,"ACSAS",,1.00,20,"D01LEL27","D01NIH14","QC: NO ERROR"
2052,"BART_004",41,1,1,,,,,"ACPE",,0.50,5,"D01LEL27","D01NIH14",
2053,"BART_004",41,4,1,,,"Phone 8","1552",,,,,"D01LEL27","D01NIH14",
2054,"BART_004",41,4,1,"Soil",2.00,,,,,,,"D01LEL27","D01NIH14",
2055,"BART_004",41,4,1,"Wood",3.00,,,,,,,"D01LEL27","D01NIH14",
2056,"BART_004",41,4,1,"Litter",92.00,,,,,,,"D01LEL27","D01NIH14",
2057,"BART_004",41,4,1,"Lichen",1.00,,,,,,,"D01LEL27","D01NIH14",
2058,"BART_004",41,4,1,"Moss",2.00,,,,,,,"D01LEL27","D01NIH14",
2059,"BART_004",41,4,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01NIH14",
2060,"BART_004",41,4,1,"Overstory",60.00,,,,,,,"D01LEL27","D01NIH14",
2061,"BART_004",41,4,1,,,,,"TSCA",,7.00,60,"D01LEL27","D01NIH14","QC: NO ERROR"
2062,"BART_004",41,4,1,,,,,"PIRU",,1.00,15,"D01LEL27","D01NIH14",
2063,"BART_004",41,4,1,,,,,"FAGR",,1.00,34,"D01LEL27","D01NIH14",
2064,"BART_001",31,1,1,"Wood",2.00,,,,,,,"D01LEL27","D01NIH14",
2065,"BART_001",31,1,1,"Litter",40.00,,,,,,,"D01LEL27","D01NIH14",
2066,"BART_001",31,1,1,"Lichen",1.00,,,,,,,"D01LEL27","D01NIH14",
2067,"BART_001",31,1,1,"Moss",13.00,,,,,,,"D01LEL27","D01NIH14",
2068,"BART_001",31,1,1,"Overstory",95.00,,,,,,,"D01LEL27","D01NIH14","QC: no error EM"
2069,"BART_001",31,1,1,,,,,"TSCA",,60.00,999,"D01LEL27","D01NIH14",
2070,"BART_001",31,1,1,,,,,"VILA11",,10.00,44,"D01LEL27","D01NIH14","QC: no error EM"
2071,"BART_001",31,1,1,,,,,"ACSAS",,0.50,6,"D01LEL27","D01NIH14",
2072,"BART_001",31,4,1,,,"IPHONE 7","1504",,,,,"D01LEL27","D01NIH14","QC: no error EM"
2073,"BART_001",31,4,1,"Soil",1.00,,,,,,,"D01LEL27","D01NIH14",
2074,"BART_001",31,4,1,"Rock",0.50,,,,,,,"D01LEL27","D01NIH14",
2075,"BART_001",31,4,1,"Wood",2.00,,,,,,,"D01LEL27","D01NIH14","QC: no error EM"
2076,"BART_001",31,4,1,"Litter",95.00,,,,,,,"D01LEL27","D01NIH14",
2077,"BART_001",31,4,1,"LICHEN",0.50,,,,,,,"D01LEL27","D01NIH14",
2078,"BART_001",31,4,1,"Moss",1.00,,,,,,,"D01LEL27","D01NIH14",
2079,"BART_001",31,4,1,"Overstory",94.00,,,,,,,"D01LEL27","D01NIH14","QC: no error EM"
2080,"BART_001",31,4,1,,,,,"ACRU","cf. species",0.50,4,"D01LEL27","D01NIH14",
2081,"BART_001",31,4,1,,,,,"PIRU","cf. species",0.50,2,"D01LEL27","D01NIH14",
2082,"BART_001",32,2,1,,,"IPHONE7","1541",,,,,"D01LEL27","D01NIH14","QC: no error EM"
2083,"BART_001",32,2,1,"Soil",0.50,,,,,,,"D01LEL27","D01NIH14",
2084,"BART_001",32,2,1,"Rock",10.00,,,,,,,"D01LEL27","D01NIH14",
2085,"BART_001",32,2,1,"Wood",2.00,,,,,,,"D01LEL27","D01NIH14",
2086,"BART_001",32,2,1,"Litter",73.00,,,,,,,"D01LEL27","D01NIH14","QC: no error EM"
2087,"BART_001",32,2,1,"Lichen",7.00,,,,,,,"D01LEL27","D01NIH14",
2088,"BART_001",32,2,1,"Moss",8.00,,,,,,,"D01LEL27","D01NIH14",
2089,"BART_001",32,2,1,"Overstory",60.00,,,,,,,"D01LEL27","D01NIH14",
2090,"BART_001",32,2,1,,,,,"PIRU",,0.50,8,"D01LEL27","D01NIH14","QC: no error EM"
2091,"BART_001",32,2,1,,,,,"ACRU",,0.50,4,"D01LEL27","D01NIH14",
2092,"BART_001",32,2,1,,,,,"ACPE",,0.50,6,"D01LEL27","D01NIH14",
2093,"BART_001",32,4,1,,,"IPHONE8","0821",,,,,"D01LEL27","D01NIH14","2 PHOTOS; QC: no error EM"
2094,"BART_001",32,4,1,"Soil",1.00,,,,,,,"D01LEL27","D01NIH14",
2095,"BART_001",32,4,1,"Wood",3.00,,,,,,,"D01LEL27","D01NIH14",
2096,"BART_001",32,4,1,"Litter",94.00,,,,,,,"D01LEL27","D01NIH14",
2097,"BART_001",32,4,1,"Moss",2.00,,,,,,,"D01LEL27","D01NIH14","QC: no error EM"
2098,"BART_001",32,4,1,"Overstory",97.00,,,,,,,"D01LEL27","D01NIH14",
2099,"BART_001",32,4,1,,,,,"VILA11",,1.00,17,"D01LEL27","D01NIH14",
2100,"BART_001",32,4,1,,,,,"FAGR",,0.50,6,"D01LEL27","D01NIH14","QC: no error EM"
2101,"BART_001",32,4,1,,,,,"TSCA",,0.50,7,"D01LEL27","D01NIH14",
2102,"BART_001",32,4,1,,,,,"ACRU",,0.50,5,"D01LEL27","D01NIH14",
2103,"BART_001",32,4,1,,,,,"FRPE",,0.50,7,"D01LEL27","D01NIH14","QC: no error EM"
2104,"HARV_058",31,1,1,,,"OLY","0622",,,,,"D01KAK22","D01LEL27",
2105,"HARV_058",31,1,1,"Rock",1.00,,,,,,,"D01KAK22","D01LEL27",
2106,"HARV_058",31,1,1,"Wood",0.50,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2107,"HARV_058",31,1,1,"Litter",82.00,,,,,,,"D01KAK22","D01LEL27",
2108,"HARV_058",31,1,1,"Lichen",0.50,,,,,,,"D01KAK22","D01LEL27",
2109,"HARV_058",31,1,1,"Moss",17.00,,,,,,,"D01KAK22","D01LEL27",
2110,"HARV_058",31,1,1,"Overstory",60.00,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2111,"HARV_058",31,1,1,,,,,"MEVI",,0.50,12,"D01KAK22","D01LEL27",
2112,"HARV_058",31,1,1,,,,,"ACRU",,0.50,5,"D01KAK22","D01LEL27",
2113,"HARV_058",31,4,1,,,"OLY","0623",,,,,"D01KAK22","D01LEL27",
2114,"HARV_058",31,4,1,"Soil",0.50,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2115,"HARV_058",31,4,1,"Wood",0.50,,,,,,,"D01KAK22","D01LEL27",
2116,"HARV_058",31,4,1,"Litter",99.00,,,,,,,"D01KAK22","D01LEL27",
2117,"HARV_058",31,4,1,"Standing Dead",0.50,,,,,,,"D01KAK22","D01LEL27","MOUN3 from last fall"
2118,"HARV_058",31,4,1,"Lichen",0.50,,,,,,,"D01KAK22","D01LEL27",
2119,"HARV_058",31,4,1,"Moss",0.50,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2120,"HARV_058",31,4,1,"Scat",1.00,,,,,,,"D01KAK22","D01LEL27",
2121,"HARV_058",31,4,1,"Overstory",60.00,,,,,,,"D01KAK22","D01LEL27",
2122,"HARV_058",31,4,1,,,,,"MEVI",,2.00,19,"D01KAK22","D01LEL27",
2123,"HARV_058",31,4,1,,,,,"TRBO2",,1.00,8,"D01KAK22","D01LEL27","QC: no error EM"
2124,"HARV_058",31,4,1,,,,,"DEPU2",,13.00,43,"D01KAK22","D01LEL27",
2125,"HARV_058",31,4,1,,,,,"MACA4",,1.00,4,"D01KAK22","D01LEL27",
2126,"HARV_058",31,4,1,,,,,"VIAC",,3.00,26,"D01KAK22","D01LEL27","QC: no error EM"
2127,"HARV_058",31,4,1,,,,,"QURU",,0.50,7,"D01KAK22","D01LEL27",
2128,"HARV_058",31,4,1,,,,,"THNO",,2.00,18,"D01KAK22","D01LEL27",
2129,"HARV_058",31,4,1,,,,,"UVSE",,1.00,12,"D01KAK22","D01LEL27",
2130,"HARV_058",31,4,1,,,,,"ACRU",,1.00,16,"D01KAK22","D01LEL27","QC: no error EM"
2131,"HARV_058",41,1,1,,,"OLY","0624",,,,,"D01KAK22","D01LEL27",
2132,"HARV_058",41,1,1,"Wood",0.50,,,,,,,"D01KAK22","D01LEL27",
2133,"HARV_058",41,1,1,"Litter",99.00,,,,,,,"D01KAK22","D01LEL27",
2134,"HARV_058",41,1,1,"Standing Dead",0.50,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2135,"HARV_058",41,1,1,"Overstory",65.00,,,,,,,"D01KAK22","D01LEL27",
2136,"HARV_058",41,1,1,,,,,"DEPU2",,25.00,49,"D01KAK22","D01LEL27",
2137,"HARV_058",41,1,1,,,,,"THNO",,2.00,22,"D01KAK22","D01LEL27",
2138,"HARV_058",41,1,1,,,,,"VIAC",,6.00,25,"D01KAK22","D01LEL27",
2139,"HARV_058",41,1,1,,,,,"UVSE",,1.00,16,"D01KAK22","D01LEL27","QC: no error EM"
2140,"HARV_058",41,1,1,,,,,"MEVI",,1.00,13,"D01KAK22","D01LEL27",
2141,"HARV_058",41,1,1,,,,,"TRBO2",,2.00,10,"D01KAK22","D01LEL27",
2142,"HARV_058",41,1,1,,,,,"MACA4",,1.00,6,"D01KAK22","D01LEL27",
2143,"HARV_058",41,1,1,,,,,"GAPR2",,1.00,9,"D01KAK22","D01LEL27",
2144,"HARV_058",41,1,1,,,,,"MIRE",,0.50,6,"D01KAK22","D01LEL27","QC: no error EM"
2145,"HARV_058",41,1,1,,,,,"ACRU",,0.50,5,"D01KAK22","D01LEL27",
2146,"HARV_058",41,4,1,,,"OLY","0626",,,,,"D01KAK22","D01LEL27",
2147,"HARV_058",41,4,1,"Soil",0.50,,,,,,,"D01KAK22","D01LEL27",
2148,"HARV_058",41,4,1,"Rock",3.00,,,,,,,"D01KAK22","D01LEL27",
2149,"HARV_058",41,4,1,"Wood",0.50,,,,,,,"D01KAK22","D01LEL27",
2150,"HARV_058",41,4,1,"Litter",96.00,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2151,"HARV_058",41,4,1,"Standing Dead",0.50,,,,,,,"D01KAK22","D01LEL27",
2152,"HARV_058",41,4,1,"Lichen",1.00,,,,,,,"D01KAK22","D01LEL27",
2153,"HARV_058",41,4,1,"Moss",0.50,,,,,,,"D01KAK22","D01LEL27",
2154,"HARV_058",41,4,1,"Other non-vascular",0.50,,,,,,,"D01KAK22","D01LEL27",
2155,"HARV_058",41,4,1,"Overstory",10.00,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2156,"HARV_058",41,4,1,,,,,"BELE",,42.00,269,"D01KAK22","D01LEL27",
2157,"HARV_058",41,4,1,,,,,"PIST",,3.00,71,"D01KAK22","D01LEL27",
2158,"HARV_058",41,4,1,,,,,"BEPO",,3.00,31,"D01KAK22","D01LEL27",
2159,"HARV_058",41,4,1,,,,,"COCO6",,8.00,62,"D01KAK22","D01LEL27",
2160,"HARV_058",41,4,1,,,,,"HAVI4",,1.00,26,"D01KAK22","D01LEL27","QC: no error EM"
2161,"HARV_058",41,4,1,,,,,"ARNU2",,2.00,25,"D01KAK22","D01LEL27",
2162,"HARV_058",41,4,1,,,,,"TSCA",,0.50,17,"D01KAK22","D01LEL27",
2163,"HARV_058",41,4,1,,,,,"POTR5","cf. species",0.50,14,"D01KAK22","D01LEL27",
2164,"HARV_058",41,4,1,,,,,"CHMA3",,1.00,12,"D01KAK22","D01LEL27",
2165,"HARV_058",41,4,1,,,,,"TRBO2",,3.00,13,"D01KAK22","D01LEL27",
2166,"HARV_058",41,4,1,,,,,"CAREX",,0.50,16,"D01KAK22","D01LEL27","QC: no error EM"
2167,"HARV_058",41,4,1,,,,,"CAPE6",,0.50,15,"D01KAK22","D01LEL27",
2168,"HARV_058",41,4,1,,,,,"RUHI",,3.00,14,"D01KAK22","D01LEL27",
2169,"HARV_058",41,4,1,,,,,"RUAL",,0.50,8,"D01KAK22","D01LEL27",
2170,"HARV_058",41,4,1,,,,,"LYQU2",,0.50,24,"D01KAK22","D01LEL27",
2171,"HARV_058",41,4,1,,,,,"MACA4",,2.00,10,"D01KAK22","D01LEL27","QC: no error EM"
2172,"HARV_058",41,4,1,,,,,"VIOLA",,0.50,7,"D01KAK22","D01LEL27",
2173,"HARV_058",41,4,1,,,,,"MIRE",,0.50,7,"D01KAK22","D01LEL27",
2174,"HARV_058",41,4,1,,,,,"ANQU",,0.50,6,"D01KAK22","D01LEL27",
2175,"HARV_058",41,4,1,,,,,"UVSE",,1.00,21,"D01KAK22","D01LEL27",
2176,"HARV_058",41,4,1,,,,,"GAPR2",,1.00,9,"D01KAK22","D01LEL27",
2177,"HARV_058",41,4,1,,,,,"MEVI",,1.00,25,"D01KAK22","D01LEL27","QC: no error EM"
2178,"HARV_058",32,2,1,,,"OLY","0627",,,,,"D01KAK22","D01LEL27",
2179,"HARV_058",32,2,1,"Soil",0.50,,,,,,,"D01KAK22","D01LEL27",
2180,"HARV_058",32,2,1,"Wood",0.50,,,,,,,"D01KAK22","D01LEL27",
2181,"HARV_058",32,2,1,"Litter",99.00,,,,,,,"D01KAK22","D01LEL27",
2182,"HARV_058",32,2,1,"Lichen",0.50,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2183,"HARV_058",32,2,1,"Moss",0.50,,,,,,,"D01KAK22","D01LEL27",
2184,"HARV_058",32,2,1,"Overstory",95.00,,,,,,,"D01KAK22","D01LEL27",
2185,"HARV_058",32,2,1,,,,,"ACPE",,8.00,90,"D01KAK22","D01LEL27",
2186,"HARV_058",32,2,1,,,,,"QUAL",,9.00,43,"D01KAK22","D01LEL27",
2187,"HARV_058",32,2,1,,,,,"ARNU2",,2.00,29,"D01KAK22","D01LEL27","QC: no error EM"
2188,"HARV_058",32,2,1,,,,,"QURU",,2.00,24,"D01KAK22","D01LEL27",
2189,"HARV_058",32,2,1,,,,,"COCO6",,7.00,57,"D01KAK22","D01LEL27",
2190,"HARV_058",32,2,1,,,,,"MACA4",,0.50,5,"D01KAK22","D01LEL27",
2191,"HARV_058",32,2,1,,,,,"TRBO2",,0.50,9,"D01KAK22","D01LEL27","QC: no error EM"
2192,"HARV_058",32,2,1,,,,,"MEVI",,0.50,20,"D01KAK22","D01LEL27",
2193,"HARV_058",32,2,1,,,,,"GAPR2",,1.00,11,"D01KAK22","D01LEL27",
2194,"HARV_058",32,4,1,,,"OLY","0631",,,,,"D01KAK22","D01LEL27",
2195,"HARV_058",32,4,1,"Soil",0.50,,,,,,,"D01KAK22","D01LEL27",
2196,"HARV_058",32,4,1,"Wood",10.00,,,,,,,"D01KAK22","D01LEL27",
2197,"HARV_058",32,4,1,"Litter",88.00,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2198,"HARV_058",32,4,1,"Lichen",1.00,,,,,,,"D01KAK22","D01LEL27",
2199,"HARV_058",32,4,1,"Moss",1.00,,,,,,,"D01KAK22","D01LEL27",
2200,"HARV_058",32,4,1,"Other non-vascular",0.50,,,,,,,"D01KAK22","D01LEL27",
2201,"HARV_058",32,4,1,"Overstory",65.00,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2202,"HARV_058",32,4,1,,,,,"PIST",,4.00,240,"D01KAK22","D01LEL27",
2203,"HARV_058",32,4,1,,,,,"TSCA",,4.00,73,"D01KAK22","D01LEL27",
2204,"HARV_058",32,4,1,,,,,"DEPU2",,2.00,21,"D01KAK22","D01LEL27",
2205,"HARV_058",32,4,1,,,,,"ACRU",,2.00,21,"D01KAK22","D01LEL27","QC: no error EM"
2206,"HARV_058",32,4,1,,,,,"LYOB",,0.50,9,"D01KAK22","D01LEL27",
2207,"HARV_058",32,4,1,,,,,"MACA4",,0.50,7,"D01KAK22","D01LEL27",
2208,"HARV_058",32,4,1,,,,,"TRBO2",,1.00,7,"D01KAK22","D01LEL27",
2209,"HARV_058",32,4,1,,,,,"MEVI",,0.50,10,"D01KAK22","D01LEL27","QC: no error EM"
2210,"HARV_058",32,4,1,,,,,"UNK",,0.50,2,"D01KAK22","D01LEL27","SEEDLING"
2211,"HARV_058",32,4,1,,,,,"GAPR2",,0.50,9,"D01KAK22","D01LEL27",
2212,"HARV_058",40,1,1,,,"OLY","0632",,,,,"D01KAK22","D01LEL27","QC: no error EM"
2213,"HARV_058",40,1,1,"Wood",1.00,,,,,,,"D01KAK22","D01LEL27",
2214,"HARV_058",40,1,1,"Litter",99.00,,,,,,,"D01KAK22","D01LEL27",
2215,"HARV_058",40,1,1,"Lichen",0.50,,,,,,,"D01KAK22","D01LEL27",
2216,"HARV_058",40,1,1,"Overstory",70.00,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2217,"HARV_058",40,1,1,,,,,"MIRE",,0.50,5,"D01KAK22","D01LEL27",
2218,"HARV_058",40,1,1,,,,,"ACRU",,0.50,7,"D01KAK22","D01LEL27",
2219,"HARV_058",40,3,1,,,"OLY","0633",,,,,"D01KAK22","D01LEL27",
2220,"HARV_058",40,3,1,"Rock",0.50,,,,,,,"D01KAK22","D01LEL27",
2221,"HARV_058",40,3,1,"Wood",0.50,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2222,"HARV_058",40,3,1,"Litter",99.00,,,,,,,"D01KAK22","D01LEL27",
2223,"HARV_058",40,3,1,"Lichen",0.50,,,,,,,"D01KAK22","D01LEL27",
2224,"HARV_058",40,3,1,"Moss",0.50,,,,,,,"D01KAK22","D01LEL27",
2225,"HARV_058",40,3,1,"Overstory",60.00,,,,,,,"D01KAK22","D01LEL27","QC: no error EM"
2226,"HARV_058",40,3,1,,,,,"BELE",,14.00,65,"D01KAK22","D01LEL27",
2227,"HARV_058",40,3,1,,,,,"CAREX",,0.50,10,"D01KAK22","D01LEL27",
2228,"HARV_058",40,3,1,,,,,"POCA17",,0.50,11,"D01KAK22","D01LEL27",
2229,"HARV_058",40,3,1,,,,,"MIRE",,5.00,8,"D01KAK22","D01LEL27",
2230,"HARV_058",40,3,1,,,,,"TRBO2",,1.00,11,"D01KAK22","D01LEL27","QC: no error EM"
2231,"HARV_022",40,1,1,,,"OLY","0612",,,,,"D01SNI12","D01LEL27","QC: no error EM"
2232,"HARV_022",40,1,1,"Wood",6.00,,,,,,,"D01SNI12","D01LEL27",
2233,"HARV_022",40,1,1,"Litter",78.00,,,,,,,"D01SNI12","D01LEL27",
2234,"HARV_022",40,1,1,"Lichen",3.00,,,,,,,"D01SNI12","D01LEL27",
2235,"HARV_022",40,1,1,"Moss",13.00,,,,,,,"D01SNI12","D01LEL27","QC: no error EM"
2236,"HARV_022",40,1,1,"Overstory",95.00,,,,,,,"D01SNI12","D01LEL27",
2237,"HARV_022",40,1,1,,,,,"DRIN5",,5.00,23,"D01SNI12","D01LEL27",
2238,"HARV_022",40,1,1,,,,,"BELE",,12.00,125,"D01SNI12","D01LEL27",
2239,"HARV_022",40,1,1,,,,,"MACA4",,3.00,7,"D01SNI12","D01LEL27",
2240,"HARV_022",40,1,1,,,,,"TRBO2",,0.50,3,"D01SNI12","D01LEL27","QC: no error EM"
2241,"HARV_022",40,1,1,,,,,"UNK",,0.50,4,"D01SNI12","D01LEL27","COTYLEDONS"
2242,"HARV_022",40,1,1,,,,,"CAREX",,0.50,13,"D01SNI12","D01LEL27",
2243,"HARV_022",40,1,1,,,,,"PIST",,0.50,8,"D01SNI12","D01LEL27",
2244,"HARV_022",40,1,1,,,,,"SMHE","cf. species",0.50,3,"D01SNI12","D01LEL27","QC: no error EM"
2245,"HARV_022",40,1,1,,,,,"VAAN",,0.50,7,"D01SNI12","D01LEL27",
2246,"HARV_022",40,3,1,,,"OLY","0611",,,,,"D01SNI12","D01LEL27",
2247,"HARV_022",40,3,1,"Soil",0.50,,,,,,,"D01SNI12","D01LEL27",
2248,"HARV_022",40,3,1,"Wood",1.00,,,,,,,"D01SNI12","D01LEL27",
2249,"HARV_022",40,3,1,"Litter",99.00,,,,,,,"D01SNI12","D01LEL27",
2250,"HARV_022",40,3,1,"Lichen",0.50,,,,,,,"D01SNI12","D01LEL27","QC: no error EM"
2251,"HARV_022",40,3,1,"Moss",0.50,,,,,,,"D01SNI12","D01LEL27",
2252,"HARV_022",40,3,1,"Overstory",80.00,,,,,,,"D01SNI12","D01LEL27",
